Name,date,open,high,low,close,volume
CME,2013-02-28,58.02571428571429,58.59142142857143,57.56606428571428,58.21214285714286,29074993
CME,2013-03-31,61.7965,62.20225000000001,61.283609999999996,61.813,38591403
CME,2013-04-30,60.07181818181818,60.55802272727272,59.629999999999995,60.04954545454545,30666828
CME,2013-05-31,63.195454545454545,64.11295454545456,62.63462272727273,63.57954545454545,41966783
CME,2013-06-30,73.751,74.678125,72.8925,73.9485,58475079
CME,2013-07-31,75.74181818181818,76.29476818181818,74.94045909090909,75.5169090909091,42018364
CME,2013-08-31,72.35000000000001,72.9407090909091,71.61486363636364,72.28681818181818,39401714
CME,2013-09-30,73.08250000000001,73.782995,72.51270500000001,73.1745,37879665
CME,2013-10-31,75.19347826086957,75.89843478260869,74.50717826086957,75.25304347826086,31153772
CME,2013-11-30,78.63250000000001,79.63761500000001,78.160845,79.059,31539187
CME,2013-12-31,81.00333333333333,81.6589238095238,80.10281428571429,80.90571428571428,42091623
CME,2014-01-31,75.74952380952381,76.49952380952381,75.13969047619048,75.67380952380952,50150318
CME,2014-02-28,74.70947368421052,75.66052631578947,74.01365263157895,74.76973684210526,33503932
CME,2014-03-31,75.89571428571428,76.4276619047619,75.1997619047619,75.79571428571428,37554918
CME,2014-04-30,70.08095238095238,70.74035714285714,69.17790476190477,69.8847619047619,44151781
CME,2014-05-31,70.25,70.84561904761905,69.4509619047619,70.30595238095238,29519735
CME,2014-06-30,70.95238095238095,71.43238095238095,70.33357142857143,70.9647619047619,29503477
CME,2014-07-31,72.54818181818182,73.16401363636363,72.08363181818181,72.75545454545454,31021589
CME,2014-08-31,74.25571428571428,74.76071428571429,73.87642857142858,74.37214285714286,28222659
CME,2014-09-30,78.87523809523809,79.60619047619048,78.29142857142857,79.07857142857144,34046561
CME,2014-10-31,80.45434782608696,81.32217391304349,79.72652173913043,80.61369565217392,41855731
CME,2014-11-30,84.72,85.18736842105262,84.12342105263158,84.68552631578947,24498539
CME,2014-12-31,88.75954545454546,89.6575,88.25194545454545,89.1059090909091,34138713
CME,2015-01-31,87.2385,88.084155,86.2805,87.02799999999999,31169161
CME,2015-02-28,93.04,94.09817894736842,92.42642105263158,93.53421052631579,27780170
CME,2015-03-31,96.96045454545455,97.69157272727271,96.20368636363636,96.96772727272727,41160479
CME,2015-04-30,91.07333333333334,91.79131904761906,90.3327,90.94023809523809,34835000
CME,2015-05-31,93.5895,94.19449499999999,92.913005,93.6535,25665441
CME,2015-06-30,95.27181818181818,95.96049545454547,94.65977272727272,95.20613636363636,33901467
CME,2015-07-31,96.89318181818182,97.63977272727271,96.12590909090909,96.94727272727273,29546635
CME,2015-08-31,95.71666666666667,96.43127142857143,94.50544285714285,95.6147619047619,34773923
CME,2015-09-30,92.47857142857143,93.39238095238095,91.54961904761905,92.50238095238095,37165024
CME,2015-10-31,91.43409090909091,92.34111363636363,90.28750000000001,91.53818181818181,31169147
CME,2015-11-30,96.4545,97.228525,95.67150000000001,96.52250000000001,22723622
CME,2015-12-31,94.75181818181818,95.68129090909092,93.50568636363636,94.49454545454546,34956043
CME,2016-01-31,86.43736842105262,87.50858947368421,85.2971947368421,86.32894736842105,41290772
CME,2016-02-29,90.9165,92.018295,89.61523,90.939,38908948
CME,2016-03-31,94.78181818181817,95.55140909090909,93.94909090909091,95.03090909090908,36490428
CME,2016-04-30,92.77142857142857,93.34599047619047,91.97381428571428,92.72904761904762,47810577
CME,2016-05-31,94.96333333333334,95.81297142857143,94.45892380952381,95.29523809523809,28144048
CME,2016-06-30,95.42272727272729,96.15328181818181,94.6504590909091,95.43954545454545,35691514
CME,2016-07-31,100.30550000000001,100.94159499999999,99.66485,100.468,24918690
CME,2016-08-31,104.76782608695652,105.41130869565217,104.27155217391304,105.04304347826086,25500447
CME,2016-09-30,107.52380952380952,108.2347619047619,106.74286190476191,107.41666666666667,32543894
CME,2016-10-31,103.46857142857144,104.02226190476192,102.84251904761905,103.38428571428572,24146833
CME,2016-11-30,110.47047619047619,111.67099523809524,109.35690476190476,110.77952380952381,46602239
CME,2016-12-31,119.61285714285714,120.36694285714286,118.65640476190477,119.68047619047618,34498010
CME,2017-01-31,117.19500000000001,117.976195,116.295,117.36099999999999,28775151
CME,2017-02-28,120.93736842105262,121.89305263157894,119.83232105263158,120.88,31014634
CME,2017-03-31,122.4791304347826,123.31645652173913,121.49656521739129,122.29608695652173,37028292
CME,2017-04-30,117.83263157894737,118.5528947368421,116.92378947368422,117.65315789473684,28142615
CME,2017-05-31,117.22545454545455,117.8560909090909,116.48318636363636,117.23363636363636,30372556
CME,2017-06-30,123.32681818181818,124.33925454545455,122.46863636363636,123.64090909090909,29858040
CME,2017-07-31,122.569,123.350385,121.71900000000001,122.386,27273250
CME,2017-08-31,125.47565217391305,126.18897826086958,124.65707826086955,125.45652173913044,25577367
CME,2017-09-30,130.7865,131.952945,130.0928,131.2695,23878764
CME,2017-10-31,136.44818181818184,137.13696363636362,135.3421090909091,136.51727272727274,27301559
CME,2017-11-30,140.43523809523808,141.94214285714284,139.6088142857143,140.86190476190475,24509539
CME,2017-12-31,151.06400000000002,151.766775,149.46399,150.539,31454794
CME,2018-01-31,152.1795238095238,153.41351904761905,151.14229047619048,152.2595238095238,26651662
CME,2018-02-28,157.276,160.528,154.5838,157.912,16131768
